PRODUCT,URL,PRICE,COMPARE_AT_PRICE,STOCK,CATEGORY,PRODUCTNO,BARCODE,WEIGHT,WEIGHT_UNIT,REQUIRES_SHIPPING,TAXABLE,VENDOR,TAGS,PUBLISHED_AT,CREATED_AT,UPDATED_AT,DESCRIPTION,IMGURL,IMAGE_FILENAME
Terakotový květináč s podmiskou (různé velikosti) - vnitřní ⌀ 6 cm,https://www.pokojovky.co//products/terakotovy-kvetinac-12-cm,55.00,,No,květináč,,,,,Yes,Yes,Pokojovky,"jaro, Květináče",2020-09-22T14:48:44+02:00,2020-09-22T13:50:50+02:00,2024-11-13T16:12:53+01:00,"A navíc má terakota spoustou výhod:

Pórovitá povaha terakoty umožňuje, aby vzduch a voda procházely stěnami a zabraňovaly chorobám půdy a hnilobě kořenů.
Jsou těžké, takže se málokdy převrhnou.
Terakotové květináče mohou být použity pro rostliny pokojové i venkovní.
Terakota obstojí i v chladnějším klima. Stěny květináčů nasávají vodu z půdy, a proto zemina vysychá rychleji.
Proto jsou skvělé především pro kaktusy, sukulenty a další rostliny, které preferují suchou půdu.
Hliněné květináče mají přírodní vzhled a jsou cenově dostupné.
Dělají krásnou patinu, která se s věkem zlepšuje.
",https://cdn.shopify.com/s/files/1/2581/0526/products/C0nyDjmg.jpg?v=1636637831,C0nyDjmg.jpg
Přírodní hnojivo Plagron - 250 ml,https://www.pokojovky.co//products/nimbovy-olej,250.00,,Yes,Přesazování a výživa,,,,,Yes,Yes,Pokojovky,"jaro, novinkynovinky, výživa",2022-03-16T12:48:52+01:00,2021-07-15T16:42:47+02:00,2024-11-13T16:12:53+01:00,"
 Proč ho doporučujeme?

Hnojivo Plagron Alga Grow je kompletní tekuté organominerální vícesložkové hnojivo typu NPK určené pro růstovou fázi rostliny. Používá se pro všechny typy půd a půdních substrátů. Je tedy vhodné jak pro ekologické zahrádkaření, tak pro pěstitele pokojovek. Přestože je 100% přírodního původu, obsahuje přesně vyvážený poměr dusíku, fosforu a draslíku (2,9 - 4,9 - 6,9), aminokyseliny, hořčík (síru, vápník) a stopové prvky (Fe, B, Mo, Cu, Mn, Zn), které rostlina snadno vstřebává. 
Dávkování a použití
Hnojivo se přidává do každé zálivky během období růstu (půlka března až půlka září). První týden přidávejte 2 ml na 1 litr zálivky, v dalších týdnech přidávejte 4 ml na 1 l zálivky.
 ",https://cdn.shopify.com/s/files/1/2581/0526/products/pokojovky_igorzacharov_20210819__DSF7475.jpg?v=1629810793,pokojovky_igorzacharov_20210819__DSF7475.jpg
Probiotika pro pokojové rostliny weiki - Weiki 100 ml,https://www.pokojovky.co//products/probiotika-pro-pokojove-rostliny-weiki,180.00,,Yes,Přesazování a výživa,,,,,Yes,Yes,Pokojovky,"jaro, probiotika, výživa",2021-07-08T12:28:08+02:00,2021-07-08T12:23:22+02:00,2024-11-13T16:12:53+01:00,"Co jsou probiotika pro pokojové rostliny a jak fungují?
Kořeny jsou ponořené do půdního bakteriálního světa, který pokojovým rostlinám pomáhá přijímat živiny, růst, kvést, přizpůsobit se změnám a chrání je před nemocemi i stresem. Užitečných bakterií ale bývá z různých důvodů málo a všude číhají patogeny, které mohou mít na pokojovou rostlinu devastující vliv. Posílením tábora užitečných bakterií pomocí probiotik pokojovým rostlinám zajistíte snazší život. Výsledek? Lepší zdraví rostlin a více květů.
Jak pokojovým rostlinám užitečné bakterie weiki pomohou?

Povzbudí pokojové rostliny k růstu, vitalitě a kvetení.
Zlepší zdraví a přirozenou obranyschopnost pokojovek. Jsou skvělou prevencí, protože vytvářejí kyselinu mléčnou a další látky, které znepříjemňují život patogenům.
Povzbudí pokojové rostliny k tvorbě kořenových výměšků, kterými se bakterie živí, a tím posílí jejich kořenový systém.
„Předžvýkají“ těžko stravitelné živiny do formy, kterou pokojovky dokážou snadno využít. Lepší výživa má pozitivní vliv na množství a vzhled květů i listů.
Zpomalí případný nástup nemoci, zmírní její průběh. Pokojové rostliny se rychleji zregenerují.
Dodají pokojovým rostlinám sílu zvládat stres, změny prostředí nebo přesazování a bránit se chorobám i škůdcům. To díky produkci fytohormonů.
Průběžně pokojovým rostlinám naservírují potřebnou dávku fosforu a draslíku. Díky tomu potom více a déle kvetou a tvoří více listů.
Probiotika jsou zcela neškodná a ekologická, takže jimi můžete úplně bez obav ošetřit i jedlé pokojové květiny.

Jak weiki pro pokojové rostliny používat?
Jedno víčko roztoku weiki vlijte do konvice se sedmi litry vody. Zamíchejte a hotovo. Pokojové rostliny zalijte nebo jim dopřejte probiotickou spršku přímo na listy a květy. 
Dávkování můžete upravit podle potřeby. Zálivku nebo postřik opakujte asi jednou za 10 až 14 dní. 
Pro představu: Jedna lahvička probiotik pokryje spotřebu cca 15 velkých pokojovek na celou sezonu. 
Viditelné výsledky se objeví už po třetí až čtvrté zálivce nebo postřiku. Pokojové rostliny budou celkově vitálnější a budou více kvést.
Proč potřebuji probiotika, není užitečných bakterií dost?
Možná vás napadá, proč do půdy probiotické bakterie přidávat, když je jich tam určitě dost. Bohužel většinou není. Důvodem může být třeba používání minerálních hnojiv, která pokojovkám poskytnou výživu bez námahy. Pokojovky pak zleniví, netvoří dost kořenů ani sladkých kořenových výměšků. Bakterie přicházejí o zdroj potravy a umírají. Pokojovka se stane závislou na své dávce minerálního krmení, a protože má slabé kořeny i imunitu, rozhodí ji jakýkoli větší stres v podobě přesazení nebo napadení patogeny. 
Část prvků z minerálních hnojiv se navíc odplaví, protože rostliny nedokážou všechny živiny zpracovat najednou. Asi jako kdybyste měli navařený obří hrnec polévky, a neměli ledničku. Najíte se, ale za chvíli bude hlad. Díky probiotikům se naopak vytvářejí zásoby živin na „horší časy“. Živiny se totiž pomalu uvolňují z organické hmoty, a tak si rostliny mohou sáhnout pro svačinku, kdykoli je potřeba.
Proto pokud používáte minerální hnojivo, měli byste život do půdy průběžně vracet, ideálně v podobě probiotik v kombinaci s organickou hmotou, třeba mulčí nebo kompostem. 
A co když používám jen přírodní hnojiva, která život v půdě podporují
Granulovaná organická hnojiva, která většina z nás používá, už kvůli tepelné úpravě při zpracování téměř žádný život neobsahují. Bakterie se musí v této organické hmotě teprve znovu zabydlet, což značně uspíšíte pomocí probiotik.
Probiotika ale vašim pokojovým rostlinám hodně prospějí, i když používáte čerstvý kompost nebo si vyrábíte jíchy. Užitečných bakterií jsou sice v čerstvých organických hnojivech davy, ale ne vždy dokážou žít pospolu, nebo dokonce spolupracovat. Čerstvá přírodní hnojiva navíc téměř vždy obsahují i patogenní, a tudíž často nebezpečné bakterie. A těm probiotika znesnadní život i množení. 
Posílením tábora užitečných bakterií zkrátka pokojovkám zajistíte snazší život a klidnější růst, ať už živiny do půdy přidáváte jakýmkoli způsobem. To se pak pozitivně projeví na kvetení i celkovém stavu pokojových rostlin. 
Nahradí probiotika hnojivo? 
Pokojové rostliny, stejně jako jakékoli jiné živé organismy, potřebují živiny. Zpravidla víc, než se jim podaří „ulovit“ kořínkem v květináči nebo truhlíku.
Po nějakém čase se živiny vyčerpají a ani užitečné bakterie, pilně rozkládající organickou hmotu, nevyrobí dostatek živin. A tady přichází na řadu hnojivo. 
Užitečné bakterie mají totiž jinou funkci než hnojit! A to sice živiny z hnojiva přetvořit tak, aby je pokojové rostliny dokázaly přijmout.
Užitečné bakterie totiž „předžvýkávají“ těžko stravitelné živiny z organických hnojiv do formy, kterou pokojové rostliny dokážou snadno využít. 
I kdybyste pokojovým rostlinám dopřáli vždy ideální koktejl organických živin, pokud je užitečné bakterie nepoupraví, budou rostliny trpět podvýživou. Pokud používáte minerální hnojivo, je zase třeba do půdy pomocí probiotik vracet život, který tato hnojiva potlačují. 
Chcete vědět jak weiki funguje? Podívejte se na video.
",https://cdn.shopify.com/s/files/1/2581/0526/products/4SqaSRfA.jpg?v=1636639199,4SqaSRfA.jpg
Konvička HAWS - Světle modrá,https://www.pokojovky.co//products/konvicka-haws-modra,350.00,0.00,No,konvička,,,,,Yes,Yes,Pokojovky,"jaro, Konvička, Praktické-kousky",2021-11-11T14:33:57+01:00,2018-02-20T22:47:54+01:00,2024-11-13T16:12:53+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/L3135blg.jpg?v=1668161471,L3135blg.jpg
Přesazovací podložka - Default Title,https://www.pokojovky.co//products/presazovaci-podlozka,390.00,,Yes,Přesazování a výživa,,,,,Yes,Yes,Pokojovky,"cesky, jaro, Novinka, ostatni_doplnky, Praktické-kousky, Pěstování, přesazování",2022-03-07T12:10:46+01:00,2022-03-02T09:09:03+01:00,2024-11-13T16:12:53+01:00," 
 ",https://cdn.shopify.com/s/files/1/2581/0526/files/igorzacharov_20220306_L1008205.jpg?v=1717773351,igorzacharov_20220306_L1008205.jpg
Glazované podmisky (různé velikosti) - ⌀ 6 cm,https://www.pokojovky.co//products/glazovane-podmisky-ruzne-velikosti,37.00,,Yes,,,,,,Yes,Yes,Pokojovky,"jaro, Květináče",2022-06-30T11:41:23+02:00,2022-06-30T11:41:23+02:00,2024-11-13T16:12:53+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/kktuVbg0.jpg?v=1667897407,kktuVbg0.jpg
Terakotový květináč bez podmisky (různé velikosti) - vnitřní ⌀ 6 cm,https://www.pokojovky.co//products/terakotovy-kvetinac-bez-podminky-ruzne-velikosti,18.00,,Yes,květináč,,,,,Yes,Yes,Pokojovky,"jaro, Květináče",2022-06-30T11:20:51+02:00,2022-06-30T11:17:28+02:00,2024-11-13T16:12:53+01:00,"Proč terakota? Má spoustou výhod:

Pórovitá povaha terakoty umožňuje, aby vzduch a voda procházely stěnami a zabraňovaly chorobám půdy a hnilobě kořenů.
Jsou těžké, takže se málokdy převrhnou.
Terakotové květináče mohou být použity pro rostliny pokojové i venkovní.
Terakota obstojí i v chladnějším klima. Stěny květináčů nasávají vodu z půdy, a proto zemina vysychá rychleji.
Proto jsou skvělé především pro kaktusy, sukulenty a další rostliny, které preferují suchou půdu.
Hliněné květináče mají přírodní vzhled a jsou cenově dostupné.
Dělají krásnou patinu, která se s věkem zlepšuje.

 ",https://cdn.shopify.com/s/files/1/2581/0526/products/igorzacharov_20221102__DSF5529.jpg?v=1667897511,igorzacharov_20221102__DSF5529.jpg
Obal na květináč s modrými kostkami Ø 14 cm - Default Title,https://www.pokojovky.co//products/obal-na-kvetinac-s-modrymi-kostkami-o-14-cm,1550.00,,No,květináč,,,,,Yes,Yes,Pokojovky,"cesky, Květináče, rucne-tocene",2021-10-04T15:24:41+02:00,2021-10-04T14:34:57+02:00,2024-11-13T16:12:54+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/TqUzKjXg.jpg?v=1633353804,TqUzKjXg.jpg
Terakotový květináč s podmiskou vlnky Ø 12 cm - hnědá,https://www.pokojovky.co//products/terakotovy-kvetinac-s-podmiskou-vlnky-o-12-cm,690.00,,Yes,květináč,,,,,Yes,Yes,Pokojovky,"cesky, Květináče, rucne-tocene",2021-08-27T13:49:39+02:00,2021-08-24T17:13:22+02:00,2024-11-13T16:12:54+01:00,"Jsou z toskánské hlíny a vytočené v Čechách. Terakota získává při výpalu typicky světlou patinu a zvýrazňuje se něm proces výroby, včetně stop po rukou, které květináč tvořily.Květináče jsou porézní (čili propustné) a mrazuvzdorné, takže snesou i celoroční pobyt venku a pokojovkám se v nich bude dařit. Navíc budou lety hezky patinovat. V limitovovaném množství nám je vytáčí keramička Helena Stiessová a my doufáme, že vás budou bavit stejně jako nás!
 ",https://cdn.shopify.com/s/files/1/2581/0526/products/vlnky_12__pokojovky_igorzacharov_20210827__DSF7671.jpg?v=1630064942,vlnky_12__pokojovky_igorzacharov_20210827__DSF7671.jpg
Obal na květináč s černými obličeji Ø 14 cm - černé tvářičky,https://www.pokojovky.co//products/obal-na-kvetinac-s-cernymi-obliceji-o-14-cm,1550.00,,Yes,květináč,,,,,Yes,Yes,Pokojovky,"cesky, denmatek, Květináče, rucne-tocene",2021-11-23T14:06:28+01:00,2021-10-04T14:34:24+02:00,2024-11-13T16:12:54+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/4cfg-86g.jpg?v=1633354157,4cfg-86g.jpg
Designové květináče / Patricie Weinrichová - velký na max 12 cm květináč,https://www.pokojovky.co//products/designove-kvetinace-patricia,1150.00,,Yes,květináč,,,,,Yes,Yes,Pokojovky,"cesky, doplňky, Květináče, nas-vyber, Novinka, rucne-tocene",2023-11-08T13:33:28+01:00,2023-11-08T12:18:12+01:00,2024-11-13T16:12:54+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/igorzacharov_20231106__DSF6270.jpg?v=1699442409,igorzacharov_20231106__DSF6270.jpg
Obal na květináč kostky Ø 14 cm - Default Title,https://www.pokojovky.co//products/obal-na-kvetinac-kostky-o-14-cm,1550.00,,No,květináč,,,,,Yes,Yes,Pokojovky,"cesky, doplňky, Květináče, Novinka, rucne-tocene",2023-11-08T12:55:42+01:00,2023-11-08T12:32:25+01:00,2024-11-13T16:12:54+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/igorzacharov_20231106__DSF6629_02868e38-e652-4a7e-a9e0-b95c45f96986.jpg?v=1699443159,igorzacharov_20231106__DSF6629_02868e38-e652-4a7e-a9e0-b95c45f96986.jpg
Terakotový květináč s podmiskou Ø 9 cm - hnědá,https://www.pokojovky.co//products/terakotovy-kvetinac-s-podmiskou-o-9-cm,550.00,,Yes,květináč,,,,,Yes,Yes,Pokojovky,"cesky, Květináče, rucne-tocene",2022-10-05T11:28:36+02:00,2021-08-27T14:05:38+02:00,2024-11-13T16:12:54+01:00,"Jsou z toskánské hlíny a vytočené v Čechách. Terakota získává při výpalu typicky světlou patinu a zvýrazňuje se něm proces výroby, včetně stop po rukou, které květináč tvořily.Květináče jsou porézní (čili propustné) a mrazuvzdorné, takže snesou i celoroční pobyt venku a pokojovkám se v nich bude dařit. Navíc budou lety hezky patinovat. V limitovovaném množství nám je vytáčí keramička Helena Stiessová a my doufáme, že vás budou bavit stejně jako nás!
 ",https://cdn.shopify.com/s/files/1/2581/0526/products/hladky_10pokojovky_igorzacharov_20210827__DSF7676.jpg?v=1630066001,hladky_10pokojovky_igorzacharov_20210827__DSF7676.jpg
Obal na květináč s modro-růžovým obličejem Ø 14 cm - Default Title,https://www.pokojovky.co//products/kvetinac-s-modrymi-obliceji-o-14-cm,1550.00,,Yes,květináč,,,,,Yes,Yes,Pokojovky,"Květináče, rucne-tocene",2023-05-10T16:22:50+02:00,2021-10-04T14:21:23+02:00,2024-11-13T16:12:54+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/SjxunFNw.jpg?v=1633353564,SjxunFNw.jpg
Obal na květináč s modro-modrým obličejem Ø 14 cm - Default Title,https://www.pokojovky.co//products/copy-of-obal-na-kvetinac-s-modro-modrym-oblicejem-o-14-cm,1550.00,,Yes,květináč,,,,,Yes,Yes,Pokojovky,"Květináče, rucne-tocene",2023-06-13T11:54:59+02:00,2021-11-15T09:46:29+01:00,2024-11-13T16:12:54+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/pokojovky_igorzacharov_20211028__DSF3412.jpg?v=1636966096,pokojovky_igorzacharov_20211028__DSF3412.jpg
Obal na květináč s hnědými kostkami Ø 14 cm - Default Title,https://www.pokojovky.co//products/obal-na-kvetinac-s-hnednymi-kostkami-o-14-cm,1550.00,,Yes,květináč,,,,,Yes,Yes,Pokojovky,"cesky, denmatek, Květináče, rucne-tocene",2021-10-04T15:22:35+02:00,2021-10-04T14:38:33+02:00,2024-11-13T16:12:54+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/CfnAudXA.jpg?v=1633353747,CfnAudXA.jpg
Květináč s podmiskou Ø 12 cm z recyklované hlíny - přírodní,https://www.pokojovky.co//products/terakotovy-kvetinac-s-podmiskou-o-12-cm-1,890.00,,No,květináč,,,,,Yes,Yes,Pokojovky,"cesky, Květináče, Novinka, rucne-tocene",2022-07-18T15:34:24+02:00,2022-07-18T15:24:09+02:00,2024-11-13T16:12:54+01:00,"Tyto květináče jsou točené z kameniny, kterou pro nás v In August Company sami vyrábí z recyklované hlíny. Díky tomu je každý kousek trochu jiný, originál. Barevně jsou laděny do tónů béžové, šedé a jemně hnědé, občas s jemným stínováním. K tomu perfektně sedí podmisky s modrou glazurou. Velikost se kus od kusu mírně liší nejen proto, že jsou květináče ručně točené, ale zejména proto, že recyklovaná hlína má nepravidelné smrštění.",https://cdn.shopify.com/s/files/1/2581/0526/products/oQmeBxAY.jpg?v=1658151214,oQmeBxAY.jpg
Obal na květináč kličky Ø 14 cm - černé kličky,https://www.pokojovky.co//products/obal-na-kvetinac-vlny-o-14-cm,1550.00,,No,květináč,,,,,Yes,Yes,Pokojovky,"cesky, doplňky, Květináče, Novinka, rucne-tocene",2023-12-08T11:56:02+01:00,2022-07-18T15:19:10+02:00,2024-11-13T16:12:54+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/N0wEZ3GE.jpg?v=1658150530,N0wEZ3GE.jpg
Terakotový květináč s podmiskou vlnky Ø 14 cm - hnědá,https://www.pokojovky.co//products/terakotovy-kvetinac-s-podmiskou-vlnky-o-14-cm,750.00,,Yes,květináč,,,,,Yes,Yes,Pokojovky,"cesky, Květináče, rucne-tocene",2022-11-02T12:25:32+01:00,2021-08-27T13:52:02+02:00,2024-11-13T16:12:55+01:00,"Jsou z toskánské hlíny a vytočené v Čechách. Terakota získává při výpalu typicky světlou patinu a zvýrazňuje se něm proces výroby, včetně stop po rukou, které květináč tvořily.Květináče jsou porézní (čili propustné) a mrazuvzdorné, takže snesou i celoroční pobyt venku a pokojovkám se v nich bude dařit. Navíc budou lety hezky patinovat. V limitovovaném množství nám je vytáčí keramička Helena Stiessová a my doufáme, že vás budou bavit stejně jako nás!


 ",https://cdn.shopify.com/s/files/1/2581/0526/products/vlnky_14pokojovky_igorzacharov_20210827__DSF7602.jpg?v=1630065349,vlnky_14pokojovky_igorzacharov_20210827__DSF7602.jpg
Terakotový květináč s podmiskou Ø 14 cm - hnědá,https://www.pokojovky.co//products/terakotovy-kvetinac-s-podmiskou-o-14-cm,750.00,,Yes,květináč,,,,,Yes,Yes,Pokojovky,"cesky, Květináče, rucne-tocene",2023-12-03T15:17:34+01:00,2021-03-30T20:24:24+02:00,2024-11-13T16:12:55+01:00,"Terakota získává při výpalu typicky světlou patinu a zvýrazňuje se něm proces výroby, včetně stop po rukou, které květináč tvořily.Květináče jsou porézní (čili propustné) a mrazuvzdorné, takže snesou i celoroční pobyt venku a pokojovkám se v nich bude dařit. Navíc budou lety hezky patinovat. V limitovovaném množství nám je vytáčí keramička Helena Stiessová a my doufáme, že vás budou bavit stejně jako nás!
 ",https://cdn.shopify.com/s/files/1/2581/0526/products/hladky14_pokojovky_igorzacharov_20210827__DSF7534.jpg?v=1630065035,hladky14_pokojovky_igorzacharov_20210827__DSF7534.jpg
Terakotový květináč s podmiskou Ø 12 cm - hnědá,https://www.pokojovky.co//products/terakotovy-kvetinac-s-podmiskou-o-12-cm,690.00,,Yes,květináč,,,,,Yes,Yes,Pokojovky,"cesky, Květináče, rucne-tocene",2023-12-03T15:17:03+01:00,2021-03-30T20:17:17+02:00,2024-11-13T16:12:55+01:00,"Terakota získává při výpalu typicky světlou patinu a zvýrazňuje se něm proces výroby, včetně stop po rukou, které květináč tvořily.Květináče jsou porézní (čili propustné) a mrazuvzdorné, takže snesou i celoroční pobyt venku a pokojovkám se v nich bude dařit. Navíc budou lety hezky patinovat. V limitovovaném množství nám je vytáčí keramička Helena Stiessová a my doufáme, že vás budou bavit stejně jako nás!",https://cdn.shopify.com/s/files/1/2581/0526/products/hladky12____pokojovky_igorzacharov_20210827__DSF7591.jpg?v=1630064365,hladky12____pokojovky_igorzacharov_20210827__DSF7591.jpg
Betonový květináč Pottery Pots Patt - světle šedá 12 cm,https://www.pokojovky.co//products/betonovy-kvetinac-pottery-pots,450.00,,No,květináč,,,,,Yes,Yes,Pokojovky,"doplňky, Květináče, nas-vyber, Novinka, potterypots",2023-11-08T13:31:20+01:00,2023-11-07T13:39:22+01:00,2024-11-13T16:12:55+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/igorzacharov_20231106__DSF6468.jpg?v=1699441429,igorzacharov_20231106__DSF6468.jpg
Závěsný květináč Pottery Pots Patt - 12 cm,https://www.pokojovky.co//products/zavesny-kvetinac-pottery-pots-patt,550.00,,Yes,květináč,,,,,Yes,Yes,Pokojovky,"doplňky, Květináče, nas-vyber, Novinka, potterypots",2023-11-08T13:31:36+01:00,2023-11-07T14:22:38+01:00,2024-11-13T16:12:55+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/igorzacharov_20231106__DSF6534.jpg?v=1699442238,igorzacharov_20231106__DSF6534.jpg
Betonový květináč Pottery Pots Charlie - Charlie černý S vnitřní Ø 12 cm,https://www.pokojovky.co//products/betonovy-kvetinac-pottery-pots-charlie,450.00,,No,květináč,,,,,Yes,Yes,Pokojovky,"doplňky, Květináče, nas-vyber, Novinka, potterypots",2024-04-18T20:56:25+02:00,2024-04-18T20:40:55+02:00,2024-11-13T16:12:55+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/dQWw1gjw.jpg?v=1719918892,dQWw1gjw.jpg
květináč Pottery Pots Coral Ø 24 cm - Default Title,https://www.pokojovky.co//products/kvetinac-pottery-pots-coral,1000.00,,No,květináč,,,,,Yes,Yes,Pokojovky,"doplňky, Květináče, nas-vyber, Novinka, potterypots",2024-04-18T21:02:39+02:00,2024-04-18T20:57:45+02:00,2024-11-13T16:12:55+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/svmMteNE.jpg?v=1719057048,svmMteNE.jpg
Obal Pottery Pots Julia Ø 13 cm - Pecanově hnědá,https://www.pokojovky.co//products/kvetinac-pottery-pots-julia-m,580.00,,Yes,květináč,,,,,Yes,Yes,Pokojovky,"doplňky, Květináče, nas-vyber, Novinka, potterypots",2024-04-18T21:06:10+02:00,2024-04-18T21:03:17+02:00,2024-11-13T16:12:55+01:00,"Minimalistický obal na květináč v terakotové barvě.
",https://cdn.shopify.com/s/files/1/2581/0526/files/eh4VGuVw.jpg?v=1719056916,eh4VGuVw.jpg
Obal na květináč Uneru Ferm Living - Bílý Ø 16 cm,https://www.pokojovky.co//products/kvetinac-unero-ferm-living,1190.00,,Yes,květináč,,,,,Yes,Yes,Pokojovky,"doplňky, Květináče, Novinka",2024-07-08T09:35:03+02:00,2024-07-03T15:17:40+02:00,2024-11-13T16:12:55+01:00,"Každý obal je pečlivě vyroben z pálené hlíny a doplněn podmiskou. Na první pohled je patrný umělecky nerovný okraj a drsný povrch, který celému kousku dává rustikální nádech.
Obaly jsou vyráběny z 30-40 % recyklované hlíny a mají tak svůj malý podíl na ochraně životního prostředí. Výsledný materiál má navíc esteticky velmi zajímavou strukturu, která celému kousku dodává charakter a jedinečnost. Zevnitř je květináč glazovaný pro vyšší ochranu proti vlhkosti. 
",https://cdn.shopify.com/s/files/1/2581/0526/files/RBry9c_0.jpg?v=1720012723,RBry9c_0.jpg
Peperomia Watermelon - Plastový (v ceně),https://www.pokojovky.co//products/peperomia-watermelon,470.00,,No,pokojovka,"A: Peperomia argyreia, B: CZ-1726, C: CZ-5665",,,,Yes,Yes,Pokojovky,"300-500, leto, malapokojovka, Novinka, Pokojovky, Pokojovky na zaslání, primeslunce, Pro začátečníky, svetlemisto, Vhodné pro zvířata",2024-07-26T14:50:59+02:00,2021-06-17T15:12:38+02:00,2024-11-13T16:12:55+01:00," 
 


",https://cdn.shopify.com/s/files/1/2581/0526/products/5GSeSXhw.jpg?v=1625667627,5GSeSXhw.jpg
Workshop: osázená terária - 14.10. 2024 17:00-18:00,https://www.pokojovky.co//products/darkovy-voucher-na-workshop-teraria,1650.00,,Yes,workshop,,,,,Yes,Yes,Pokojovky,"naposlednichvili, Novinka, Workshopy",2024-05-13T14:56:45+02:00,2022-11-30T09:26:40+01:00,2024-11-13T16:12:56+01:00,"Chcete zažít nebo darovat výrobu originální mini džungle v teráriu? Terárium je osázená skleněná nádoba, kde žijí rostlinky ve spokojeném mikroklimatu. A krom toho, že se jim ve skleněném dobře daří, v něm i skvěle vypadají. 
Přihlaste sebe nebo vaše milované na náš workshop a odneste si vlastnoručně vyrobenou zahrádku z kaktusů nebo barevných tropických krásek. Máme nádoby, tu správnou zeminu a celou řadu rostlinek. Na výběr budete mít z tropického🌴nebo pouštního🌵. 
Dárkový poukaz
Pokud chcete workshop darovat jako dárek, máme pro vás dárkový voucher. Dejte nám prosím do poznámky vědět, zda o něj máte zájem a vyberte si možnost doručení (fyzicky buď při osobním odběru nebo kurýrem, případně vám pošleme pdf k vytisknutí). 
Prosíme Vás také o kontakt na obdarovanou osobu (nejlépe e-mail) do poznámky, abychom po Novém roce mohli zaslat bližší informace ohledně konání workshopu. 
 
V ceně je:

1hodinový workshop
rostlinky dle vlastního výběru a materiál
skleněné terárium
malé občerstvení
dárkový voucher

 
Maximální počet osob: 8
Místo konání: naše studio v ulici Pod Kaštany 9, Praha 6.",https://cdn.shopify.com/s/files/1/2581/0526/products/RNI-Films-IMG-E8DBF3C2-800F-4A8C-BE47-C7F0CF4C39E7.jpg?v=1669971077,RNI-Films-IMG-E8DBF3C2-800F-4A8C-BE47-C7F0CF4C39E7.jpg
Mini webinář: Pokojovky a problémy s listy - Default Title,https://www.pokojovky.co//products/mini-webinar-pokojovky-a-problemy-s-listy,250.00,0.00,Yes,workshop,,,,,No,Yes,Pokojovky,"Novinka, Webináře",2024-02-22T18:10:18+01:00,2024-02-15T11:33:14+01:00,2024-11-13T16:12:57+01:00,"Žluté, vybledlé nebo hnědé listy, znáte to? Tohle volání o pomoc znamená, že se rostlinám něco nelíbí. Chcete se dozvědět, co nám změnou listů signalizují? 

Dozvíte se:
V našem webináři vám pomůžeme porozumět vašim pokojovkám, které k nám promlouvají skrze listy. Jestli vaše rostlina žloutne, rostou jí malé lístečky, má hnědé skvrny na listech nebo bílé mapy, naučíme vás, co je špatně a přidáme i doporučení, jak kondici vaší milované rostlinky zlepšit.
V cca 30 minutovém videu vám vysvětlíme, co jednotlivé změny na listech znamenají. Video si můžete opakovaně pustit.
",https://cdn.shopify.com/s/files/1/2581/0526/files/igorzacharov_20201008__DSF2891.jpg?v=1708003999,igorzacharov_20201008__DSF2891.jpg
Webinář: Pokojovky pro začátečníky (záznam) - Default Title,https://www.pokojovky.co//products/webinar-zaklady-pestovani,250.00,0.00,Yes,workshop,,,,,No,Yes,Pokojovky,"Novinka, Webináře",2021-11-08T17:12:49+01:00,2021-03-08T12:33:57+01:00,2024-11-13T16:12:57+01:00,"Milujete rostlinky, ale ony nemilují vás? Na našem záznamu z webináře pro začátečníky vám předáme základní pěstitelské know-how, díky čemuž se z Plant Killera proměníte na Plant Lovera. Že vám umře i kaktus? Nikdy víc!
 
Dozvíte se:
Jaké pokojovky jsou pro vás ty pravé
Jak správně zalévat
Jak chápat vztah mezi světlem, zálivkou a teplotou
Kam si pokojovku v bytě umístit
Jak, kdy a proč hnojit
Jaké jsou nejpalčivější pěstitelské problémy a jak jim předejít
Další pěstitelské tipy a mýty
 
 
V ceně záznamu webináře je:
1,5 hodina záznamu webináře
PDF s nejdůležitějšími informacemi",https://cdn.shopify.com/s/files/1/2581/0526/products/igorzacharov_20200617__DSF2004.jpg?v=1634216887,igorzacharov_20200617__DSF2004.jpg
