PRODUCT,URL,PRICE,COMPARE_AT_PRICE,STOCK,CATEGORY,PRODUCTNO,BARCODE,WEIGHT,WEIGHT_UNIT,REQUIRES_SHIPPING,TAXABLE,VENDOR,TAGS,PUBLISHED_AT,CREATED_AT,UPDATED_AT,DESCRIPTION,IMGURL,IMAGE_FILENAME
Rhaphidophora Tetrasperma - řízek - Default Title,https://dmp.cz//products/rhaphidophora-tetrasperma-rizek,159.00,,No,Rostlina,,,,,Yes,Yes,DMP,"8 cm, Baby pokojovky, Monstera, propojeni, Rostlina, Vyprodáno",2023-07-13T09:36:50+02:00,2023-07-13T07:51:45+02:00,2024-11-13T15:24:39+01:00,"Řízek ""odnož"" rostliny s kořínkem dodáváme v kelímku s rašeliníkem, ve kterém se zakořeňuje nejlépe. Každý řízek je jiný, počítejte s možnou odchylkou vzhledu oproti produktové fotce. Přesazení do substrátu doporučujeme ve chvíli, kdy je znatelný větší počet kořenů.
O rostlině:Monstera Minima neboli Rhaphidophora tetrasperma je popínavá rostlina z čeledi áronovitých. Pochází z tropických pralesů Thajska a Malajsie. Chybně bývá zařazována mezi filodendrony. Oproti Monsteře deliciosa (skvostné) je typická svým menším vzrůstem, rychlým růstem a drobnějšími listy, které jsou typicky vykrojeny. Je vhodná do menších bytů a nepotřebuje tolik prostoru. Nejtypičtěji je využívaná jako okrasná rostlina. 
Pokojová monstera je charakteristická svými vykrajovanými listy. Ke svému růstu potřebují oporu, nebo je můžeme nechat volně splývat dolů. Musíme však dbát na to, aby se rostlina nerovnoměrným rozložením váhy nepřevážila. V dobrých podmínkách může tato pokojovka dorůst výšky 2,5 metru a při správné péči je velmi dlouhověká. Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ano
Přibližná výška rostliny s kelímkem: 10 - 20 cmPrůměr kelímku: 8 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce. 
Více o monsterách jsme napsali v našem článku.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/rizek-tetrasperma-03.jpg?v=1689227508,
Begonia Maculata 'S' - 12 cm,https://dmp.cz//products/begonia-maculata-s-12cm,499.00,,No,Rostlina,MM-SM32,,,,Yes,Yes,DMP,"12 cm, 20 - 40 cm, Begonia, Begonie, Pro pokročilé, propojeni, Rostlina, Středně, Vyprodáno",2022-11-16T12:24:21+01:00,2020-08-19T11:36:15+02:00,2024-11-13T15:24:40+01:00,"Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Begonii maculatu můžeme najít pod názvy Spotted Begonia, Wightii begonia nebo česky Begonie pstruhová. Má velmi specifický tvar a zabarvení. Její zelené listy s bílými skvrnkami jsou ze spodní části listů červené. Kvete v květenství, samotné květy se postupně rozvíjí do laty. Přímo tato rostlina má drobné bílé nebo světle růžové kvítky rostoucí v menších trsech. 
Čeleď Begoniacae (kysalovité) v současnosti zahrnuje více než tisíc druhů begonií. Tyto rostliny pochází z tropických a subtropických oblastí, kde rostou jako lesní podrosty. 
Většina begonií kvete celoročně, proto jsou oblíbené zejména jako okrasné rostliny. Některé druhy můžeme znát jako venku pěstované trvalky, protože svými barevnými květy dokážou rozzářit i tmavší plochy. Náročnost: Pro pokročiléČistí vzduch: NeVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ne
Přibližná výška rostliny s květináčem: 35 cm Průměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.




Přelití: Příliš mnoho vody může způsobit uhnívání kořenů a opad listů.
Hnědnutí listů: Málo zálivky, příliš nízká vzdušná vlhkost. 
Hnědé skvrny na listech: Spálení listů od přímého slunce, ulpělá voda na listech




",https://cdn.shopify.com/s/files/1/0273/3716/2865/products/begonia-maculata-01_0f8255a6-9ce3-4ae7-b736-7ae8426a77df.jpg?v=1691576015,
Begonia Snow Capped - 14 cm,https://dmp.cz//products/begonia-snow-capped,799.00,,No,Rostlina,MM-HH04,,,,Yes,Yes,DMP,"14 cm, 40 - 60 cm, Begonia, Begonie, Pro pokročilé, propojeni, Raritky, Rostlina, Středně, Vyprodáno",2021-07-20T16:32:04+02:00,2021-06-03T18:13:27+02:00,2024-11-13T15:24:40+01:00,"Balení obsahuje rostlinu v plastovém květináči.O rostlině:Begonia Snow Capped má velmi specifický tvar a zabarvení. Její zelené listy s bílými skvrnkami působí jak zasněžené. Její květy se postupně rozvíjí do laty. Přímo tato begónie má drobné růžové kvítky ve větších trsech. 
Čeleď Begoniacae (kysalovité) v současnosti zahrnuje více než tisíc druhů begonií. Tyto rostliny pochází z tropických a subtropických oblastí, kde rostou jako lesní podrosty. 
Většina begonií kvete celoročně, proto jsou oblíbené zejména jako okrasné rostliny. Některé druhy můžeme znát jako venku pěstované trvalky, protože svými barevnými květy dokážou rozzářit i tmavší plochy. Náročnost: Pro pokročiléČistí vzduch: NeVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ne
Přibližná výška rostliny s květináčem: ﻿50 cm Průměr květináče: 14 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.




Přelití: Příliš mnoho vody může způsobit uhnívání kořenů a opad listů.
Hnědnutí listů: Málo zálivky, příliš nízká vzdušná vlhkost. 
Hnědé skvrny na listech: Spálení listů od přímého slunce, ulpělá voda na listech




",https://cdn.shopify.com/s/files/1/0273/3716/2865/products/begonia-snow-capped-01.jpg?v=1655712369,
Begonia Rex Jive 'baby' - 8.5 cm,https://dmp.cz//products/begonia-rex-jive-baby,149.00,,No,Rostlina,MM-SM132,,,,Yes,Yes,DMP,"20 - 40 cm, 8.5 cm, Begonia, Begonie, novinka, Panašované rostliny, Pro pokročilé, propojeni, Rostlina, Středně, Vyprodáno",2024-08-16T09:37:51+02:00,2024-08-16T09:32:03+02:00,2024-11-13T15:24:40+01:00,"Balení obsahuje rostlinu v plastovém květináči.
O rostlině:




Begonia Rex Jive je okouzlující begonie, která zaujme svými výraznými listy s nápadným vzorem. Listy jsou široké a mají spirálovitou kresbu v odstínech růžové, fialové a zelené, což vytváří jedinečný vizuální efekt. Tato rostlina pochází z tropických oblastí, kde roste v polostínu, což z ní dělá ideální pokojovou rostlinu pro místa s rozptýleným světlem. Begonia Rex Jive kvete drobnými růžovými květy, ale hlavní atrakcí zůstávají její nádherně vzorované listy.




Náročnost: Pro pokročiléČistí vzduch: NeVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ne
Přibližná výška rostliny s květináčem: 20 cmPrůměr květináče: 8,5 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Begonia-Rex-Jive-01.jpg?v=1723793599,
Begonia Masoniana Rock - 12 cm,https://dmp.cz//products/begonia-masoniana-rock,499.00,,No,Rostlina,MM-MEC-0077,,,,Yes,Yes,DMP,"12 cm, 20 - 40 cm, Begonia, Begonie, Pro pokročilé, propojeni, Rostlina, Středně, Vyprodáno",2024-08-08T00:09:00+02:00,2024-08-07T23:59:35+02:00,2024-11-13T15:24:40+01:00,"Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Begonia Masoniana Rock, známá také jako Iron Cross Begonia, je fascinující begonie, která se pyšní svými velkými, drsnými listy s charakteristickou tmavě hnědou až černou křížovou kresbou. Tato rostlina pochází z vlhkých tropických oblastí, kde roste v polostínu až stínu, což jí vyhovuje i v pokojových podmínkách. Begonia Masoniana Rock kvete drobnými bílými květy, které však nejsou její hlavní ozdobou.
Náročnost: Pro pokročiléČistí vzduch: NeVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ne
Přibližná výška rostliny s květináčem: 30 cmPrůměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Begonia-Masoniana-Rock.jpg?v=1723068315,
"DIY set terárium - Nephrolepis, Peperomia & Begonia - Default Title",https://dmp.cz//products/ecosysteem-nephrolepis-peperomia-en-begonia,1499.00,0.00,No,Doplněk,MM-PPL21,,,,Yes,Yes,Groene plant,Vyprodáno,2023-04-06T12:51:10+02:00,2023-04-05T14:37:18+02:00,2024-11-13T15:24:40+01:00,"DIY set na osázení vlastního malého terária. Hodí se pro vlhkomilné rostliny, které jsou i součástí setu. Skleněná nádoba je uzavíratelná korkovým víkem, které má zabudované kvalitní LED osvětlení na tužkové baterie. (součástí balení). Skleněná nádoba je vhodná pro max 3 rostliny, počítejte s tím, že rostliny časem vyrostou a je potřebná údržba. Substrátové materiály můžete příp. nahradit vlastními pokud se vám to hodí. (Světlý štěrk lze nahradit keramzitem a substrát můžete smíchat nebo vyměnit za jiný vhodný podle typu rostlin, které do terária vložíte.
Set obsahuje: Rostliny Nephrolepis, Peperomia a Begonia. Světlý štěrk pro drenážní vrstvu, substrát a aktivní uhlí.
Průměr skla: 23,5 cmVýška: 25 cm",https://cdn.shopify.com/s/files/1/0273/3716/2865/products/SET-TERARIUM-05.jpg?v=1680770126,
Guzmania Hope - 12 cm,https://dmp.cz//products/guzmania-hope,499.00,,No,Rostlina,MM-BROM14,,,,Yes,Yes,DMP,"12 cm, 40 - 60 cm, Pro začátečníky, propojeni, Rostlina, Středně, Tip na dárek, Vyprodáno, Čističky vzduchu",2024-01-26T09:55:42+01:00,2024-01-25T12:15:22+01:00,2024-11-13T15:24:40+01:00,"
Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Guzmánie z rodu Bromélie jsou krásné a barevné rostliny pocházející z tropických deštných pralesů Jižní Ameriky. Charakteristickým znakem Guzmánie Hope jsou její dlouhé, lesklé listy, které vytvářejí rosetu, z níž vyrůstá výrazný květ. Květ se skládá z jasně červených listenců, které formují okázalý květ s bílými špičkami, kontrastující s bohatě zelenými listy.Květ na rostlině může vydržet 3 - 6 měsíců.
Náročnost: Pro začátečníkyČistí vzduch: Ano Vhodná k mazlíčkům: AnoVhodná pro hydroponii: NeVhodná pro kokedamu: Ano
Přibližná výška rostliny s květináčem: 40 cm Průměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.

Více o broméliích jsme napsali v našem článku.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Guzmania-hope-01.jpg?v=1706181893,
Tillandsia Antonio - 12 cm,https://dmp.cz//products/tillandsia-antonio,539.00,,No,Rostlina,MM-ANT-1X-ECOM,,,,Yes,Yes,DMP,"12 cm, 40 - 60 cm, Pro začátečníky, propojeni, Rostlina, Středně, Tillandsia, Vyprodáno, Čističky vzduchu",2024-01-25T17:39:18+01:00,2024-01-25T11:57:13+01:00,2024-11-13T15:24:40+01:00,"
Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Tillandsie ﻿z rodu ﻿Bromélie jsou fascinující kvetoucí a nenáročné pokojové rostliny, pocházející z lesů Střední a Jižní Ameriky. V přírodě rostou jako epifyté - nepotřebují půdu k růstu, protože se přichytávají kořeny například ke stromům. Tato varianta je ale zasazena v květináči. Tillandsia Antonio má dlouhé, tenké zelené listy, které se spirálovitě stáčejí a vytvářejí atraktivní tvar. Nejvíce vás ale zaujme růžový květ, který připomíná plamen. Květ na rostlině může vydržet 3 - 6 měsíců.
Náročnost: Pro začátečníkyČistí vzduch: Ano Vhodná k mazlíčkům: AnoVhodná pro hydroponii: NeVhodná pro kokedamu: Ano
Přibližná výška rostliny s květináčem: 40 cm Průměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
 Více o broméliích jsme napsali v našem článku.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/tillandsia-antonio-01.jpg?v=1706180788,
Vriesea Intenso Red - 12 cm,https://dmp.cz//products/vriesea-intenso-red,549.00,,No,Rostlina,MM-IRE-1X-ECOM,,,,Yes,Yes,DMP,"12 cm, 40 - 60 cm, Pro začátečníky, propojeni, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2024-01-25T11:50:30+01:00,2024-01-25T11:40:06+01:00,2024-11-13T15:24:40+01:00,"
Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Vriesea z rodu Bromélie jsou krásné a barevné rostliny pocházející z tropických deštných pralesů Jižní Ameriky. Vriesea Intenso Red vás okouzlí především svými nápadnými listy a výrazným květenstvím. Její dlouhé, zelené listy s jemnými vzory vytvářejí efektní kontrast s červeným květem, který připomíná plamen. Tento květ je tvořen hustým shlukem červených listenců, které se rozprostírají a dodávají rostlině její charakteristický vzhled. Květ na rostlině může vydržet 3 - 6 měsíců.
Náročnost: Pro začátečníkyČistí vzduch: Ano Vhodná k mazlíčkům: AnoVhodná pro hydroponii: Ano Vhodná pro kokedamu: Ano
Přibližná výška rostliny s květináčem: 40 cm Průměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.

Více o broméliích jsme napsali v našem článku.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Vriesea-Intenso-Red-01.jpg?v=1706179789,
Guzmania Deseo Yellow - 12 cm,https://dmp.cz//products/guzmania-deseo-yellow,499.00,,No,Rostlina,MM-DYEL-1X-ECOM,,,,Yes,Yes,DMP,"12 cm, 40 - 60 cm, Pro začátečníky, propojeni, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2024-01-25T17:51:30+01:00,2024-01-25T11:35:11+01:00,2024-11-13T15:24:40+01:00,"
Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Guzmánie z rodu Bromélie jsou krásné a barevné rostliny pocházející z tropických deštných pralesů Jižní a Střední Ameriky. Guzmania Deseo Yellow vás okouzlí svými živě zelenými listy a charakteristickým květem. Tento květ je známý svými žlutými listenci, které vytvářejí úchvatný kontrast s tmavě zelenými listy. 
Květ na rostlině může vydržet 3 - 6 měsíců.
Náročnost: Pro začátečníkyČistí vzduch: Ano Vhodná k mazlíčkům: AnoVhodná pro hydroponii: NeVhodná pro kokedamu: Ano
Přibližná výška rostliny s květináčem: 40 cm Průměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.

Více o broméliích jsme napsali v našem článku.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Guzmania-Deseo-Yellow-01.jpg?v=1706201453,
Guzmania Deseo Pink - 12 cm,https://dmp.cz//products/guzmania-deseo-pink,499.00,,No,Rostlina,MM-DESEO01,,,,Yes,Yes,DMP,"12 cm, 40 - 60 cm, Pro začátečníky, propojeni, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2024-01-25T17:51:29+01:00,2024-01-25T11:31:49+01:00,2024-11-13T15:24:40+01:00,"
Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Guzmánie z rodu Bromélie jsou krásné a barevné rostliny pocházející z tropických deštných pralesů Jižní a Střední Ameriky. Guzmania Deseo Pink vás okouzlí svými živě zelenými listy a charakteristickým květem. Tento květ je známý svými růžovými listenci, které vytvářejí úchvatný kontrast s tmavě zelenými listy. 
Květ na rostlině může vydržet 3 - 6 měsíců.
Náročnost: Pro začátečníkyČistí vzduch: Ano Vhodná k mazlíčkům: AnoVhodná pro hydroponii: NeVhodná pro kokedamu: Ano
Přibližná výška rostliny s květináčem: 40 cm Průměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.

Více o broméliích jsme napsali v našem článku.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Guzmania-Deseo-pink-01.jpg?v=1706201474,
Guzmania Fiero Orange - 12 cm,https://dmp.cz//products/guzmania-fiero-orange,499.00,,No,Rostlina,MM-FOR-1X-ECOM,,,,Yes,Yes,DMP,"12 cm, 40 - 60 cm, Pro začátečníky, propojeni, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2024-01-25T17:39:18+01:00,2024-01-25T11:24:59+01:00,2024-11-13T15:24:40+01:00,"
Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Guzmánie z rodu Bromélie jsou krásné a barevné rostliny pocházející z tropických deštných pralesů Jižní a Střední Ameriky. Guzmania Fiero Orange vás okouzlí svými živě zelenými listy a charakteristickým květem. Tento květ je známý svými oranžovými listenci, které vytvářejí úchvatný kontrast s tmavě zelenými listy. V centru květu vyniká žlutá nebo oranžová palice, která dodává rostlině exotický vzhled.
Květ na rostlině může vydržet 3 - 6 měsíců.
Náročnost: Pro začátečníkyČistí vzduch: Ano Vhodná k mazlíčkům: AnoVhodná pro hydroponii: NeVhodná pro kokedamu: Ano
Přibližná výška rostliny s květináčem: 40 cm Průměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o broméliích jsme napsali v našem článku.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Guzmania-Fiero-Orange-01.jpg?v=1706201397,
